licitacao_contrato,id,data,catmat_id,quantidade,unidade,valor_unitario,valor_total,municipio_uasg,municipio_fornecedor,distancia_uasg_fornecedor,anomalia
0,826275,2022-01-05,463767,160, ,6.25,1000.0,98558,13854,393.556,0
0,827928,2022-01-05,463767,160, ,4.89,782.4,98558,13854,393.556,0
0,829946,2022-01-05,463767,2678, ,3.12,8355.36,41238,42650,217.838,0
0,834102,2022-01-05,463767,80, ,5.22,417.6,62294,0,0.0,0
0,836927,2022-01-24,463767,480, ,4.77,2289.6,52558,0,0.0,0
0,842353,2022-01-07,463767,40, ,6.33,253.2,7781,0,0.0,0
0,842677,2022-01-07,463767,40, ,6.33,253.2,7781,0,0.0,0
0,842707,2022-01-07,463767,40, ,6.33,253.2,7781,0,0.0,0
0,842775,2022-01-07,463767,40, ,6.33,253.2,7781,0,0.0,0
0,848825,2022-01-28,463767,100, ,6.39,639.0,63231,62855,328.313,0
0,849577,2022-02-01,463767,144, ,3.01,433.44,17612,18856,71.9736,0
0,856945,2022-02-15,463767,100, ,4.25,425.0,54038,0,0.0,0
0,861311,2022-02-23,463767,200, ,3.9,780.0,36617,0,0.0,0
0,862193,2022-02-22,463767,1800, ,4.99,8982.0,90476,90670,177.54,0
0,864334,2022-02-08,463767,800, ,2.98,2384.0,46477,63690,53.1187,0
0,865525,2022-02-15,463767,150, ,1.99,298.5,52493,47333,117.504,0
0,866621,2022-02-15,463767,150, ,1.99,298.5,52493,47333,117.504,0
0,867722,2022-02-15,463767,150, ,1.99,298.5,52493,47333,117.504,0
0,872872,2022-03-01,463767,8000, ,1.97,15760.0,53856,47791,69.3291,0
0,874407,2022-02-02,463767,5600, ,5.29,29624.0,25313,25313,0.0,0
0,876010,2022-03-21,463767,1925, ,4.61,8874.25,88510,88412,115.877,0
0,876331,2022-03-21,463767,1500, ,4.61,6915.0,88510,88510,0.0,0
0,876522,2022-01-19,463767,1200, ,5.0,6000.0,14478,13854,11.5267,0
0,881260,2022-03-16,463767,80, ,4.93,394.4,12190,0,0.0,0
0,883435,2022-03-30,463767,19726, ,4.2,82849.2,88412,88412,0.0,0
0,886668,2022-03-24,463767,180, ,2.75,495.0,47333,47333,0.0,0
0,886908,2022-04-07,463767,105, ,5.0,525.0,13854,13854,0.0,0
0,887139,2022-03-30,463767,120, ,1.99,238.8,52493,47333,117.504,0
0,887490,2022-04-06,463767,2900, ,4.89,14181.0,87912,0,0.0,0
0,889419,2022-04-11,463767,300, ,5.02,1506.0,62090,62090,0.0,0
0,889482,2022-04-07,463767,105, ,5.0,525.0,13854,13854,0.0,0
0,889991,2022-04-06,463767,250, ,3.88,970.0,2550,2550,0.0,0
0,890532,2022-01-27,463767,80, ,5.37,429.6,11533,12190,268.497,0
0,890768,2022-04-01,463767,1200, ,3.25,3900.0,85995,85995,0.0,0
0,891889,2022-03-30,463767,500, ,6.82,3410.0,83399,0,0.0,0
0,896734,2022-04-18,463767,240, ,3.56,854.4,52493,47333,117.504,0
0,897931,2022-04-18,463767,240, ,3.56,854.4,52493,47333,117.504,0
0,899313,2022-04-20,463767,145, ,3.1,449.5,40690,2550,1454.23,0
0,902460,2022-04-27,463767,240, ,4.96,1190.4,50490,47791,61.049,0
0,904602,2022-04-27,463767,120, ,3.75,450.0,20036,0,0.0,0
0,904740,2022-05-10,463767,55, ,5.73,315.15,3018,3018,0.0,0
0,907823,2022-05-10,463767,1500, ,4.69,7035.0,60011,60011,0.0,0
0,909019,2022-05-12,463767,5500, ,3.6,19800.0,97012,20672,1627.52,0
0,909609,2022-05-13,463767,2500, ,2.97,7425.0,57053,57258,55.3709,0
0,909704,2022-05-13,463767,850, ,3.77,3204.5,57053,57258,55.3709,0
0,910908,2022-05-18,463767,800, ,4.4,3520.0,46477,46477,0.0,0
0,912734,2022-05-06,463767,150, ,5.4,810.0,47333,47333,0.0,0
0,915256,2022-03-14,463767,2400, ,3.77,9048.0,93610,97012,68.8205,0
0,920071,2022-04-27,463767,240, ,4.96,1190.4,50490,47791,61.049,0
0,920806,2022-05-23,463767,40, ,3.19,127.6,88013,11444,122.087,0
0,920807,2022-05-23,463767,37, ,3.19,118.03,88013,11444,122.087,0
0,921539,2022-03-23,463767,400, ,1.37,548.0,58831,60011,137.403,0
0,921540,2022-03-23,463767,2600, ,1.37,3562.0,58831,60011,137.403,0
0,921613,2022-06-01,463767,371, ,5.0,1855.0,13854,13854,0.0,0
0,922935,2022-05-31,463767,1920, ,5.43,10425.6,90417,91316,95.2834,0
0,923400,2022-05-30,463767,3650, ,4.78,17447.0,81051,81833,176.766,0
0,927869,2022-06-10,463767,150, ,4.52,678.0,13897,0,0.0,0
0,929611,2022-06-13,463767,495, ,6.0,2970.0,48658,48658,0.0,0
0,931058,2022-06-15,463767,1350, ,5.0,6750.0,35335,35335,0.0,0
0,931860,2022-06-06,463767,5000, ,5.07,25350.0,90514,90514,0.0,0
0,931895,2022-06-06,463767,6684, ,5.07,33887.9,90514,91570,1454.23,0
0,931926,2022-06-06,463767,3800, ,5.07,19266.0,90514,90131,1454.23,0
0,934305,2022-06-22,463767,600, ,2.98,1788.0,88412,88412,0.0,0
0,934314,2022-06-22,463767,500, ,2.98,1490.0,88412,88412,0.0,0
0,936320,2022-04-25,463767,50, ,4.7,235.0,75353,64696,1454.23,0
0,938266,2022-06-28,463767,667, ,4.06,2708.02,68870,68870,0.0,0
0,938851,2022-06-27,463767,330, ,5.5,1815.0,25216,25216,0.0,0
0,940906,2022-07-01,463767,640, ,6.84,4377.6,85596,24139,1454.23,0
0,942027,2022-07-06,463767,500, ,3.79,1895.0,74934,99694,1454.23,0
0,942508,2022-07-06,463767,145, ,4.99,723.55,22250,22250,0.0,0
0,943131,2022-06-27,463767,400, ,4.96,1984.0,50490,47791,1454.23,0
0,944386,2022-07-11,463767,120, ,3.56,427.2,52493,47333,1454.23,0
0,944504,2022-06-30,463767,320, ,8.5,2720.0,5355,5355,0.0,1
0,947227,2022-07-04,463767,320, ,8.5,2720.0,5355,5355,0.0,1
0,947478,2022-07-13,463767,100, ,5.7,570.0,15636,13854,1454.23,0
0,948988,2022-07-19,463767,190, ,8.39,1594.73,35335,71072,1454.23,0
0,950535,2022-07-22,463767,8000, ,4.89,39120.0,60011,60011,0.0,0
0,952111,2022-07-27,463767,370, ,5.82,2153.4,39012,39012,0.0,0
0,952250,2022-07-25,463767,100, ,4.99,499.0,38598,33197,1454.23,0
0,952305,2022-07-25,463767,100, ,4.99,499.0,38598,37494,1454.23,0
0,953678,2022-07-25,463767,240, ,3.56,854.4,52493,47333,1454.23,0
0,954675,2022-06-22,463767,500, ,2.98,1490.0,88412,88412,0.0,0
0,954870,2022-07-07,463767,200, ,4.49,898.0,47333,47333,0.0,0
0,955976,2022-07-12,463767,10000, ,4.5,45000.0,97012,20672,1454.23,0
0,958589,2022-08-03,463767,60, ,5.7,342.0,14532,13854,1454.23,0
0,958640,2022-07-07,463767,200, ,4.49,898.0,47333,47333,0.0,0
0,960221,2022-08-03,463767,200, ,5.7,1140.0,14532,13854,1454.23,0
0,960573,2022-07-07,463767,200, ,4.49,898.0,47333,47333,0.0,0
0,960726,2022-07-06,463767,500, ,3.79,1895.0,74934,99694,1454.23,0
0,960968,2022-08-15,463767,15, ,5.7,85.5,14532,13854,1454.23,0
0,967665,2022-08-15,463767,25, ,7.4,185.0,12190,60011,1454.23,0
0,967681,2022-08-15,463767,25, ,7.4,185.0,12190,60011,1454.23,0
0,971096,2022-08-15,463767,25, ,7.4,185.0,12190,74934,1454.23,0
0,971171,2022-08-15,463767,25, ,7.4,185.0,12190,3018,1454.23,0
0,971786,2022-08-15,463767,25, ,7.4,185.0,12190,54534,1454.23,0
0,971795,2022-08-15,463767,25, ,7.4,185.0,12190,54534,1454.23,0
0,972560,2022-08-26,463767,2040, ,4.89,9975.6,98558,13854,1454.23,0
0,973012,2022-08-11,463767,223, ,5.67,1264.41,47333,86614,1454.23,0
0,973091,2022-08-11,463767,111, ,5.67,629.37,47333,24511,1454.23,0
0,973208,2022-08-11,463767,111, ,5.67,629.37,47333,38490,1454.23,0
0,973471,2022-08-11,463767,50, ,5.67,283.5,47333,43710,1454.23,0
0,973484,2022-08-11,463767,111, ,5.67,629.37,47333,35157,1454.23,0
0,973513,2022-08-11,463767,112, ,5.67,635.04,47333,38490,1454.23,0
0,973528,2022-08-11,463767,100, ,5.67,567.0,47333,56553,1454.23,0
0,974377,2022-09-05,463767,200, ,4.89,978.4,80470,65536,1454.23,0
0,974416,2022-09-01,463767,1200, ,1.98,2376.0,53856,47791,1454.23,0
0,975901,2022-09-12,463767,100, ,5.0,500.0,38970,9210,1454.23,0
0,976227,2022-09-12,463767,800, ,5.25,4200.0,47031,47031,0.0,0
0,976851,2022-06-22,463767,500, ,2.98,1490.0,88412,88412,0.0,0
0,977148,2022-06-22,463767,600, ,2.98,1788.0,88412,88412,0.0,0
0,978277,2022-01-11,463767,300, ,5.46,1638.0,58190,65633,1454.23,0
0,978886,2022-08-26,463767,200, ,4.89,978.0,48810,75914,1454.23,0
0,980085,2022-09-13,463767,400, ,6.23,2492.0,41238,50911,1454.23,0
0,980685,2022-09-13,463767,300, ,3.21,963.0,97012,95958,1454.23,0
0,981218,2022-09-08,463767,400, ,6.23,2492.0,41238,47333,1454.23,0
0,981691,2022-09-13,463767,700, ,6.6,4620.0,46116,97012,1454.23,0
0,982297,2022-03-30,463767,120, ,1.99,238.8,52493,47333,1454.23,0
0,982339,2022-04-18,463767,240, ,3.56,854.4,52493,47333,1454.23,0
0,982737,2022-09-05,463767,100, ,8.7,870.0,11398,71072,1454.23,1
0,986425,2022-09-28,463767,200, ,6.59,1318.0,87254,49859,1454.23,0
0,989528,2022-10-05,463767,166, ,5.96,989.36,41238,97012,1454.23,0
0,989539,2022-10-05,463767,166, ,5.96,989.36,41238,97012,1454.23,0
0,989548,2022-10-05,463767,168, ,5.96,1001.28,41238,97012,1454.23,0
0,989674,2022-10-05,463767,225, ,5.96,1341.0,41238,29513,1454.23,0
0,989774,2022-10-05,463767,50, ,5.96,298.0,41238,70475,1454.23,0
0,990119,2022-10-05,463767,30, ,5.5,165.0,58670,58670,0.0,0
0,990397,2022-10-06,463767,1390, ,4.33,6018.7,47333,41114,1454.23,0
0,990716,2022-10-06,463767,225, ,5.96,1341.0,41238,81051,1454.23,0
0,990861,2022-10-04,463767,823, ,5.58,4592.34,62138,69132,1454.23,0
0,992311,2022-10-03,463767,100, ,4.49,449.0,47333,47333,0.0,0
0,992820,2022-10-05,463767,294, ,4.7,1381.8,19755,22250,1454.23,0
0,992963,2022-09-27,463767,380, ,1.08,410.4,60011,60011,0.0,0
0,993803,2022-10-04,463767,400, ,5.62,2248.0,12190,70475,1454.23,0
0,993890,2022-10-04,463767,400, ,5.62,2248.0,12190,70475,1454.23,0
0,994349,2022-09-14,463767,130, ,5.62,730.6,90638,85995,1454.23,0
0,994767,2022-10-03,463767,180, ,5.22,939.6,81051,80896,1454.23,0
0,995652,2022-09-20,463767,50, ,5.16,258.0,35319,41238,1454.23,0
0,996255,2022-10-06,463767,80, ,7.35,587.8,12190,97012,1454.23,0
0,996275,2022-09-23,463767,100, ,9.83,983.0,12190,97012,1454.23,1
0,996560,2022-07-11,463767,120, ,3.56,427.2,52493,47333,1454.23,0
0,998163,2022-10-05,463767,200, ,5.72,1144.0,12190,60011,1454.23,0
0,998283,2022-10-13,463767,9000, ,8.4,75600.0,3018,361,1454.23,0
0,999544,2022-10-25,463767,50, ,5.03,251.5,39136,35238,1454.23,0
13,15815405015832023,2023-01-09,463767,3200,Quilograma          ,3.25,10400.0,71072,62090,386.462,0
10,15815405095832022,2022-03-23,463767,300,Quilograma          ,5.02,1506.0,71072,62090,386.462,0
17,19310205000022022,2022-10-19,463767,1248,Quilograma          ,5.56,6938.88,6050,6050,0.0,0
17,19310205000032022,2022-12-28,463767,1248,Quilograma          ,4.71,5878.08,6050,6050,0.0,0
6,19311005000012022,2022-08-09,463767,1300,Quilograma          ,2.6,3380.0,9210,9210,0.0,0
8,19311505000042022,2022-06-01,463767,520,Quilograma          ,5.57,2899.99,20516,20516,0.0,0
6,25700505000172022,2022-12-05,463767,728,Quilograma          ,3.68,2685.0,4154,4154,0.0,0
